Content,output_dir,File name,Num of strokes,input_file,language,count,random_sequences,include_letters,include_numbers,include_symbols,length,random,format,thread_count,extension,skew_angle,random_skew,use_wikipedia,blur,random_blur,background,handwritten,name_format,distorsion,distorsion_orientation,width,alignment,orientation,text_color,space_width,margins,fit,font,case,Omnipage-OCR eng. result,Raw Score
神,out/,1050.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,神,1
唇,out/,1051.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,唇,1
娠,out/,1052.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
振,out/,1053.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,振,1
浸,out/,1054.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,浸,1
真,out/,1055.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,真,1
針,out/,1056.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,針,1
深,out/,1057.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,深,1
紳,out/,1058.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,紳,1
進,out/,1059.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,進,1
森,out/,1060.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,森,1
診,out/,1061.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,診,1
寝,out/,1062.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,寝,1
慎,out/,1063.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,慎,1
新,out/,1064.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,新,1
審,out/,1065.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,審,1
震,out/,1066.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,震,1
薪,out/,1067.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,薪,1
親,out/,1068.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,親,1
人,out/,1069.jpg,2,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,人,1
刃,out/,1070.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,刃,1
仁,out/,1071.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,仁,1
尽,out/,1072.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,尽,1
迅,out/,1073.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,迅,1
甚,out/,1074.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,甚,1
陣,out/,1075.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,陣,1
尋,out/,1076.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,尋,1
腎,out/,1077.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,腎,1
須,out/,1078.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,須,1
図,out/,1079.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,図,1
水,out/,1080.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,水,1
吹,out/,1081.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,吹,1
垂,out/,1082.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,垂,1
炊,out/,1083.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,炊,1
帥,out/,1084.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,帥,1
粋,out/,1085.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,粋,1
衰,out/,1086.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,衰,1
推,out/,1087.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,推,1
酔,out/,1088.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,酔,1
遂,out/,1089.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,遂,1
睡,out/,1090.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,睡,1
穂,out/,1091.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,穂,1
随,out/,1092.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,随,1
髄,out/,1093.jpg,19,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,髄,1
枢,out/,1094.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,枢,1
崇,out/,1095.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,崇,1
数,out/,1096.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,数,1
据,out/,1097.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,据,1
杉,out/,1098.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,杉,1
裾,out/,1099.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,裾,1
寸,out/,1100.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,寸,1
瀬,out/,1101.jpg,19,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,瀬,1
是,out/,1102.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,是,1
井,out/,1103.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,井,1
世,out/,1104.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,世,1
正,out/,1105.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,正,1
生,out/,1106.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,生,1
成,out/,1107.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,成,1
西,out/,1108.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,西,1
声,out/,1109.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,声,1
制,out/,1110.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,制,1
姓,out/,1111.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,姓,1
征,out/,1112.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,征,1
性,out/,1113.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,性,1
青,out/,1114.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,青,1
斉,out/,1115.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,斉,1
政,out/,1116.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,政,1
星,out/,1117.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,星,1
牲,out/,1118.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,牲,1
省,out/,1119.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,省,1
凄,out/,1120.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,凄,1
逝,out/,1121.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,逝,1
清,out/,1122.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,清,1
盛,out/,1123.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,盛,1
婿,out/,1124.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,婿,1
晴,out/,1125.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,晴,1
勢,out/,1126.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,勢,1
聖,out/,1127.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,聖,1
誠,out/,1128.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,誠,1
精,out/,1129.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,精,1
製,out/,1130.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,製,1
誓,out/,1131.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,誓,1
静,out/,1132.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,静,1
請,out/,1133.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,請,1
整,out/,1134.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,整,1
醒,out/,1135.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,醒,1
税,out/,1136.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,税,1
夕,out/,1137.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,タ,0
斥,out/,1138.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,斥,1
石,out/,1139.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,石,1
赤,out/,1140.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,赤,1
昔,out/,1141.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,昔,1
析,out/,1142.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,析,1
席,out/,1143.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,席,1
脊,out/,1144.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,脊,1
隻,out/,1145.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,隻,1
惜,out/,1146.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,惜,1
戚,out/,1147.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,戚,1
責,out/,1148.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,責,1
跡,out/,1149.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,跡,1
積,out/,1150.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,積,1
績,out/,1151.jpg,17,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,績,1
籍,out/,1152.jpg,20,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,籍,1
切,out/,1153.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,切,1
折,out/,1154.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,折,1
拙,out/,1155.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,拙,1
窃,out/,1156.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,窃,1
接,out/,1157.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,接,1
設,out/,1158.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,設,1
雪,out/,1159.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,雪,1
摂,out/,1160.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,摂,1
節,out/,1161.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,節,1
説,out/,1162.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,説,1
舌,out/,1163.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,舌,1
絶,out/,1164.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,絶,1
千,out/,1165.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,千,1
川,out/,1166.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,川,1
仙,out/,1167.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,仙,1
占,out/,1168.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,占,1
先,out/,1169.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,先,1
宣,out/,1170.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,宣,1
専,out/,1171.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,専,1
